RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
822716-641793,822716,2026-07-04,WSH,PIT,H,641793,Zack Littell,RELIEF_OR_BULK,5.0,82.0,20.0,15.0,0.0,0.0,0.0,0.0,False,False,87,21,18,1,1,4,1,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,QA_VALIDATED_CANONICAL_V87,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,True,2,Top,12,53
822716-642701,822716,2026-07-04,PIT,WSH,A,642701,Dennis Santana,RELIEF_OR_BULK,2.0,15.0,5.0,3.0,0.0,15.0,0.0,5.0,False,False,11,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,QA_VALIDATED_CANONICAL_V87,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,True,8,Bot,67,69
822716-670990,822716,2026-07-04,PIT,WSH,A,670990,Yohan Ramírez,RELIEF_OR_BULK,2.0,37.0,7.0,4.0,0.0,37.0,0.0,7.0,False,False,26,5,3,0,0,0,3,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,QA_VALIDATED_CANONICAL_V87,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,True,6,Bot,50,57
822716-676742,822716,2026-07-04,PIT,WSH,A,676742,Cam Sanders,RELIEF_OR_BULK,2.0,44.0,8.0,5.0,0.0,44.0,0.0,8.0,False,False,13,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,QA_VALIDATED_CANONICAL_V87,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,True,9,Bot,73,75
822716-677952,822716,2026-07-04,PIT,WSH,A,677952,Braxton Ashcraft,STARTER,4.0,97.0,24.0,18.0,0.0,0.0,0.0,0.0,False,False,94,23,17,1,1,6,2,7,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,QA_VALIDATED_CANONICAL_V87,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,True,1,Bot,5,49
822716-682254,822716,2026-07-04,PIT,WSH,A,682254,Mason Montgomery,RELIEF_OR_BULK,1.0,14.0,3.0,3.0,14.0,14.0,3.0,3.0,False,False,4,1,1,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,QA_VALIDATED_CANONICAL_V87,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,True,7,Bot,58,58
822716-683000,822716,2026-07-04,WSH,PIT,H,683000,Riley Cornelio,RELIEF_OR_BULK,2.0,35.0,7.0,3.0,0.0,35.0,0.0,7.0,False,False,37,11,6,2,2,3,2,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,QA_VALIDATED_CANONICAL_V87,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,True,8,Top,59,72
822716-687223,822716,2026-07-04,WSH,PIT,H,687223,Carson Palmquist,STARTER,2.0,16.0,5.0,3.0,0.0,16.0,0.0,5.0,False,False,37,8,3,4,4,4,0,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,QA_VALIDATED_CANONICAL_V87,RELIEF_OR_BULK,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,https://statsapi.mlb.com/api/v1.1/game/822716/feed/live,True,1,Top,0,11
823526-573124,823526,2026-07-04,MIN,NYY,A,573124,Taylor Rogers,RELIEF_OR_BULK,2.0,15.0,3.0,3.0,0.0,15.0,0.0,3.0,False,False,12,3,2,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,QA_VALIDATED_CANONICAL_V87,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,https://statsapi.mlb.com/api/v1.1/game/823526/feed/live,True,6,Bot,57,63
823526-642232,823526,2026-07-04,NYY,MIN,H,642232,Ryan Yarbrough,RELIEF_OR_BULK,3.0,26.0,9.0,6.0,0.0,0.0,0.0,0.0,False,False,35,7,5,1,1,1,1,2,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,QA_VALIDATED_CANONICAL_V87,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-04.parquet,https://statsapi.mlb.com/api/v1.1/game/823526/feed/live,True,6,Top,49,61
