RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824515-628708,824515,2026-05-29,CIN,ATL,H,628708,Yunior Marte,RELIEF_OR_BULK,,,,,,,,,,,21,6,1,4,4,3,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,QA_VALIDATED_CANONICAL_V51,,,,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,https://statsapi.mlb.com/api/v1.1/game/824515/feed/live,True,6,Top,45,49
824515-641755,824515,2026-05-29,ATL,CIN,A,641755,Tyler Kinley,RELIEF_OR_BULK,0.0,14.0,4.0,3.0,14.0,14.0,4.0,4.0,True,False,9,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,QA_VALIDATED_CANONICAL_V51,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,https://statsapi.mlb.com/api/v1.1/game/824515/feed/live,True,9,Bot,75,78
824515-656550,824515,2026-05-29,ATL,CIN,A,656550,Grant Holmes,STARTER,5.0,87.0,22.0,15.0,0.0,0.0,0.0,0.0,False,False,80,21,14,3,3,7,1,5,2,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,QA_VALIDATED_CANONICAL_V51,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,https://statsapi.mlb.com/api/v1.1/game/824515/feed/live,True,1,Bot,4,42
824515-657571,824515,2026-05-29,CIN,ATL,H,657571,Caleb Ferguson,RELIEF_OR_BULK,1.0,16.0,5.0,4.0,16.0,16.0,5.0,5.0,False,False,18,6,5,0,0,1,0,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,QA_VALIDATED_CANONICAL_V51,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,https://statsapi.mlb.com/api/v1.1/game/824515/feed/live,True,6,Top,51,59
824515-663158,824515,2026-05-29,ATL,CIN,A,663158,Robert Suarez,RELIEF_OR_BULK,2.0,9.0,3.0,3.0,0.0,9.0,0.0,3.0,False,False,13,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,QA_VALIDATED_CANONICAL_V51,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,https://statsapi.mlb.com/api/v1.1/game/824515/feed/live,True,8,Bot,66,69
824515-663978,824515,2026-05-29,CIN,ATL,H,663978,Chris Paddack,STARTER,5.0,84.0,24.0,15.0,0.0,0.0,0.0,0.0,False,False,86,22,15,4,4,7,3,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,QA_VALIDATED_CANONICAL_V51,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,https://statsapi.mlb.com/api/v1.1/game/824515/feed/live,True,1,Top,0,38
824515-669276,824515,2026-05-29,ATL,CIN,A,669276,Dylan Lee,RELIEF_OR_BULK,2.0,22.0,5.0,4.0,0.0,22.0,0.0,5.0,False,False,15,3,3,0,0,0,0,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,QA_VALIDATED_CANONICAL_V51,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,https://statsapi.mlb.com/api/v1.1/game/824515/feed/live,True,7,Bot,60,62
824515-687209,824515,2026-05-29,CIN,ATL,H,687209,Zach Maxwell,RELIEF_OR_BULK,1.0,29.0,5.0,2.0,29.0,29.0,5.0,5.0,False,False,19,8,6,0,0,2,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,QA_VALIDATED_CANONICAL_V51,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,https://statsapi.mlb.com/api/v1.1/game/824515/feed/live,True,8,Top,63,74
824515-800311,824515,2026-05-29,ATL,CIN,A,800311,Didier Fuentes,RELIEF_OR_BULK,2.0,15.0,3.0,2.0,0.0,15.0,0.0,3.0,False,False,28,5,4,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,QA_VALIDATED_CANONICAL_V51,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,https://statsapi.mlb.com/api/v1.1/game/824515/feed/live,True,5,Bot,43,56
822732-592094,822732,2026-05-29,SD,WSH,A,592094,Jason Adam,RELIEF_OR_BULK,1.0,12.0,3.0,3.0,12.0,12.0,3.0,3.0,False,False,6,3,1,0,0,2,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,QA_VALIDATED_CANONICAL_V51,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-29.parquet,https://statsapi.mlb.com/api/v1.1/game/822732/feed/live,True,8,Bot,72,74
