RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824663-571948,824663,2026-06-19,CHC,TOR,H,571948,Hoby Milner,RELIEF_OR_BULK,1.0,25.0,5.0,4.0,25.0,25.0,5.0,5.0,False,False,16,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,QA_VALIDATED_CANONICAL_V72,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,https://statsapi.mlb.com/api/v1.1/game/824663/feed/live,True,9,Top,84,86
824663-592332,824663,2026-06-19,TOR,CHC,A,592332,Kevin Gausman,STARTER,5.0,105.0,24.0,21.0,0.0,0.0,0.0,0.0,False,False,68,17,6,7,7,7,4,3,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,QA_VALIDATED_CANONICAL_V72,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,https://statsapi.mlb.com/api/v1.1/game/824663/feed/live,True,1,Bot,3,22
824663-643511,824663,2026-06-19,TOR,CHC,A,643511,Tyler Rogers,RELIEF_OR_BULK,1.0,11.0,4.0,3.0,11.0,28.0,4.0,8.0,False,False,28,7,2,5,0,3,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,QA_VALIDATED_CANONICAL_V72,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,https://statsapi.mlb.com/api/v1.1/game/824663/feed/live,True,7,Bot,64,70
824663-663893,824663,2026-06-19,TOR,CHC,A,663893,Brendon Little,RELIEF_OR_BULK,75.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,False,False,34,8,3,4,4,2,3,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,QA_VALIDATED_CANONICAL_V72,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,https://statsapi.mlb.com/api/v1.1/game/824663/feed/live,True,5,Bot,45,56
824663-664702,824663,2026-06-19,TOR,CHC,A,664702,Myles Straw,RELIEF_OR_BULK,,,,,,,,,,,20,9,4,0,0,4,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,EXCLUIR_POSITION_PLAYER_PITCHING,,,,POSITION_PLAYER_PITCHING,CF,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,https://statsapi.mlb.com/api/v1.1/game/824663/feed/live,True,7,Bot,71,83
824663-667297,824663,2026-06-19,TOR,CHC,A,667297,Tommy Nance,RELIEF_OR_BULK,0.0,14.0,3.0,2.0,14.0,30.0,3.0,8.0,True,False,19,5,4,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,QA_VALIDATED_CANONICAL_V72,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,https://statsapi.mlb.com/api/v1.1/game/824663/feed/live,True,4,Bot,36,44
824663-668970,824663,2026-06-19,CHC,TOR,H,668970,Gavin Hollowell,RELIEF_OR_BULK,2.0,18.0,3.0,3.0,0.0,18.0,0.0,3.0,False,False,13,4,3,0,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,QA_VALIDATED_CANONICAL_V72,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,https://statsapi.mlb.com/api/v1.1/game/824663/feed/live,True,8,Top,75,78
824663-676962,824663,2026-06-19,CHC,TOR,H,676962,Ben Brown,STARTER,5.0,86.0,23.0,15.0,0.0,0.0,0.0,0.0,False,False,72,22,18,2,2,4,0,4,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,QA_VALIDATED_CANONICAL_V72,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,https://statsapi.mlb.com/api/v1.1/game/824663/feed/live,True,1,Top,0,51
824663-680755,824663,2026-06-19,TOR,CHC,A,680755,Braydon Fisher,RELIEF_OR_BULK,1.0,21.0,6.0,4.0,21.0,21.0,6.0,6.0,False,False,20,5,3,0,0,1,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,QA_VALIDATED_CANONICAL_V72,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,https://statsapi.mlb.com/api/v1.1/game/824663/feed/live,True,3,Bot,28,32
824663-681799,824663,2026-06-19,CHC,TOR,H,681799,Ethan Roberts,RELIEF_OR_BULK,1.0,15.0,4.0,1.0,15.0,15.0,4.0,4.0,False,False,10,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,QA_VALIDATED_CANONICAL_V72,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-19.parquet,https://statsapi.mlb.com/api/v1.1/game/824663/feed/live,True,7,Top,61,63
