pitcher_id,pbp_pitches,entry_inning,first_play_index,last_play_index,first_pitch_row,last_pitch_row,entry_half,game_pk,pbp_source,fallback_used,date,game_date_time,team,opp,home_away,pitcher_name,games_pitched,games_started,is_starter,role,boxscore_np,bf,outs,r,er,h,bb,k,hr,boxscore_source,_merge,pitch_count_match,physical_appearance,primary_position,primary_position_name,pitcher_class,line_stats_match,qa_status
571945,83,2,9,61,27,198,Top,822722,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-14.parquet,False,2026-06-14,2026-06-14T17:35:00Z,WSH,SEA,H,Miles Mikolas,1,0,False,RELIEF_OR_BULK,83,23,21,0,0,3,0,3,0,https://statsapi.mlb.com/api/v1.1/game/822722/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V67
621074,13,7,55,58,178,190,Bot,822722,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-14.parquet,False,2026-06-14,2026-06-14T17:35:00Z,SEA,WSH,A,Michael Rucker,1,0,False,RELIEF_OR_BULK,13,4,3,1,1,1,0,2,1,https://statsapi.mlb.com/api/v1.1/game/822722/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V67
662253,9,8,62,63,199,207,Bot,822722,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-14.parquet,False,2026-06-14,2026-06-14T17:35:00Z,SEA,WSH,A,Andrés Muñoz,1,0,False,RELIEF_OR_BULK,9,2,0,2,2,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/822722/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V67
676106,59,1,5,36,16,113,Bot,822722,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-14.parquet,False,2026-06-14,2026-06-14T17:35:00Z,SEA,WSH,A,Emerson Hancock,1,1,True,STARTER,59,21,12,6,6,9,0,2,1,https://statsapi.mlb.com/api/v1.1/game/822722/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V67
676571,15,1,0,4,1,15,Top,822722,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-14.parquet,False,2026-06-14,2026-06-14T17:35:00Z,WSH,SEA,H,PJ Poulin,1,1,True,STARTER,15,5,3,1,1,2,0,0,0,https://statsapi.mlb.com/api/v1.1/game/822722/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V67
678606,10,5,40,43,128,137,Bot,822722,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-14.parquet,False,2026-06-14,2026-06-14T17:35:00Z,SEA,WSH,A,José A. Ferrer,1,0,False,RELIEF_OR_BULK,10,4,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822722/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V67
689546,18,6,47,51,153,170,Bot,822722,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-14.parquet,False,2026-06-14,2026-06-14T17:35:00Z,SEA,WSH,A,Nick Davila,1,0,False,RELIEF_OR_BULK,18,5,3,0,0,1,1,2,0,https://statsapi.mlb.com/api/v1.1/game/822722/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V67
690925,10,9,68,70,223,232,Top,822722,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-14.parquet,False,2026-06-14,2026-06-14T17:35:00Z,WSH,SEA,H,Clayton Beeter,1,0,False,RELIEF_OR_BULK,10,3,3,0,0,0,0,2,0,https://statsapi.mlb.com/api/v1.1/game/822722/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V67
695380,15,8,64,67,208,222,Bot,822722,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-14.parquet,False,2026-06-14,2026-06-14T17:35:00Z,SEA,WSH,A,Alex Hoppe,1,0,False,RELIEF_OR_BULK,15,4,3,1,1,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822722/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V67
571578,76,1,0,32,1,144,Top,822801,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-14.parquet,False,2026-06-14,2026-06-14T17:37:00Z,TOR,NYY,H,Patrick Corbin,1,1,True,STARTER,76,18,11,2,2,7,0,3,0,https://statsapi.mlb.com/api/v1.1/game/822801/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V67
