RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
823711-573009,823711,2026-05-03,TOR,MIN,A,573009,Joe Mantiply,RELIEF_OR_BULK,2.0,5.0,2.0,2.0,0.0,5.0,0.0,2.0,False,False,14,4,3,0,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,QA_VALIDATED_CANONICAL_V25,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,https://statsapi.mlb.com/api/v1.1/game/823711/feed/live,True,5,Bot,45,55
823711-573124,823711,2026-05-03,MIN,TOR,H,573124,Taylor Rogers,RELIEF_OR_BULK,1.0,8.0,4.0,3.0,8.0,8.0,4.0,4.0,False,False,32,12,7,1,1,4,0,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,QA_VALIDATED_CANONICAL_V25,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,https://statsapi.mlb.com/api/v1.1/game/823711/feed/live,True,5,Top,36,57
823711-623437,823711,2026-05-03,MIN,TOR,H,623437,Justin Topa,RELIEF_OR_BULK,0.0,10.0,3.0,2.0,10.0,22.0,3.0,6.0,True,False,17,6,3,2,2,4,0,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,QA_VALIDATED_CANONICAL_V25,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,https://statsapi.mlb.com/api/v1.1/game/823711/feed/live,True,9,Top,71,76
823711-656546,823711,2026-05-03,TOR,MIN,A,656546,Jeff Hoffman,RELIEF_OR_BULK,1.0,16.0,6.0,3.0,16.0,16.0,6.0,6.0,False,False,12,3,3,0,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,QA_VALIDATED_CANONICAL_V25,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,https://statsapi.mlb.com/api/v1.1/game/823711/feed/live,True,8,Bot,68,70
823711-657746,823711,2026-05-03,MIN,TOR,H,657746,Joe Ryan,STARTER,4.0,88.0,23.0,18.0,0.0,0.0,0.0,0.0,False,False,9,2,1,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,QA_VALIDATED_CANONICAL_V25,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,https://statsapi.mlb.com/api/v1.1/game/823711/feed/live,True,1,Top,0,1
823711-667297,823711,2026-05-03,TOR,MIN,A,667297,Tommy Nance,RELIEF_OR_BULK,2.0,18.0,4.0,4.0,0.0,18.0,0.0,4.0,False,False,14,4,4,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,QA_VALIDATED_CANONICAL_V25,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,https://statsapi.mlb.com/api/v1.1/game/823711/feed/live,True,6,Bot,56,62
823711-679358,823711,2026-05-03,MIN,TOR,H,679358,Eric Orze,RELIEF_OR_BULK,1.0,33.0,9.0,7.0,33.0,33.0,9.0,9.0,False,False,24,6,4,0,0,1,1,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,QA_VALIDATED_CANONICAL_V25,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,https://statsapi.mlb.com/api/v1.1/game/823711/feed/live,True,7,Top,58,66
823711-680755,823711,2026-05-03,TOR,MIN,A,680755,Braydon Fisher,RELIEF_OR_BULK,1.0,9.0,2.0,2.0,9.0,9.0,2.0,2.0,False,False,18,5,2,3,3,2,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,QA_VALIDATED_CANONICAL_V25,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,https://statsapi.mlb.com/api/v1.1/game/823711/feed/live,True,5,Bot,40,44
823711-681892,823711,2026-05-03,MIN,TOR,H,681892,Kody Funderburk,RELIEF_OR_BULK,0.0,14.0,5.0,4.0,14.0,14.0,5.0,5.0,True,False,3,1,1,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,QA_VALIDATED_CANONICAL_V25,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,https://statsapi.mlb.com/api/v1.1/game/823711/feed/live,True,8,Top,67,67
823711-702056,823711,2026-05-03,TOR,MIN,A,702056,Trey Yesavage,STARTER,4.0,74.0,20.0,16.0,0.0,0.0,0.0,0.0,False,False,82,20,12,1,1,5,3,6,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,QA_VALIDATED_CANONICAL_V25,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-03.parquet,https://statsapi.mlb.com/api/v1.1/game/823711/feed/live,True,1,Bot,5,35
