RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824474-592773,824474,2026-08-20,STL,CIN,A,592773,Ryne Stanek,RELIEF_OR_BULK,1.0,7.0,3.0,3.0,7.0,24.0,3.0,7.0,False,False,19,4,2,2,2,2,0,2,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,QA_VALIDATED_CANONICAL_V131,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,https://statsapi.mlb.com/api/v1.1/game/824474/feed/live,True,6,Bot,46,49
824474-622088,824474,2026-08-20,CIN,STL,H,622088,Tejay Antone,RELIEF_OR_BULK,3.0,30.0,7.0,2.0,0.0,0.0,0.0,0.0,False,False,14,3,3,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,QA_VALIDATED_CANONICAL_V131,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,https://statsapi.mlb.com/api/v1.1/game/824474/feed/live,True,8,Top,56,59
824474-656271,824474,2026-08-20,CIN,STL,H,656271,Brock Burke,RELIEF_OR_BULK,0.0,16.0,5.0,3.0,16.0,46.0,5.0,12.0,True,False,31,9,2,6,0,2,3,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,QA_VALIDATED_CANONICAL_V131,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,https://statsapi.mlb.com/api/v1.1/game/824474/feed/live,True,9,Top,64,72
824474-657265,824474,2026-08-20,STL,CIN,A,657265,Peter Strzelecki,RELIEF_OR_BULK,2.0,46.0,11.0,9.0,0.0,46.0,0.0,11.0,False,False,31,7,6,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,QA_VALIDATED_CANONICAL_V131,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,https://statsapi.mlb.com/api/v1.1/game/824474/feed/live,True,7,Bot,53,63
824474-666277,824474,2026-08-20,STL,CIN,A,666277,George Soriano,RELIEF_OR_BULK,1.0,15.0,3.0,3.0,15.0,27.0,3.0,6.0,False,False,25,6,2,4,4,1,3,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,QA_VALIDATED_CANONICAL_V131,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,https://statsapi.mlb.com/api/v1.1/game/824474/feed/live,True,9,Bot,75,80
824474-670062,824474,2026-08-20,CIN,STL,H,670062,Julian Garcia,RELIEF_OR_BULK,3.0,35.0,7.0,6.0,0.0,0.0,0.0,0.0,False,False,8,3,3,0,0,0,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,QA_VALIDATED_CANONICAL_V131,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,https://statsapi.mlb.com/api/v1.1/game/824474/feed/live,True,7,Top,50,52
824474-676617,824474,2026-08-20,STL,CIN,A,676617,Riley O'Brien,RELIEF_OR_BULK,1.0,13.0,3.0,3.0,13.0,27.0,3.0,6.0,False,False,15,4,1,0,0,1,2,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,QA_VALIDATED_CANONICAL_V131,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,https://statsapi.mlb.com/api/v1.1/game/824474/feed/live,True,9,Bot,81,84
824474-687209,824474,2026-08-20,CIN,STL,H,687209,Zach Maxwell,RELIEF_OR_BULK,1.0,38.0,11.0,8.0,38.0,38.0,11.0,11.0,False,False,5,2,1,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,QA_VALIDATED_CANONICAL_V131,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,https://statsapi.mlb.com/api/v1.1/game/824474/feed/live,True,9,Top,73,74
822934-668984,822934,2026-08-20,TB,TOR,H,668984,Casey Legumina,RELIEF_OR_BULK,2.0,16.0,5.0,2.0,0.0,16.0,0.0,5.0,False,False,43,10,6,2,2,4,1,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,QA_VALIDATED_CANONICAL_V131,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,https://statsapi.mlb.com/api/v1.1/game/822934/feed/live,True,6,Top,40,52
822934-686973,822934,2026-08-20,TOR,TB,A,686973,Louis Varland,RELIEF_OR_BULK,4.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,21,5,3,0,0,1,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,QA_VALIDATED_CANONICAL_V131,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-20.parquet,https://statsapi.mlb.com/api/v1.1/game/822934/feed/live,True,9,Bot,69,73
