RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824852-547973,824852,2026-04-26,BOS,BAL,A,547973,Aroldis Chapman,RELIEF_OR_BULK,5.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,False,False,7,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,QA_VALIDATED_CANONICAL_V18,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,https://statsapi.mlb.com/api/v1.1/game/824852/feed/live,True,9,Bot,68,70
824852-552640,824852,2026-04-26,BAL,BOS,H,552640,Andrew Kittredge,RELIEF_OR_BULK,1.0,16.0,3.0,3.0,16.0,16.0,3.0,3.0,False,False,16,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,QA_VALIDATED_CANONICAL_V18,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,https://statsapi.mlb.com/api/v1.1/game/824852/feed/live,True,9,Top,65,67
824852-664991,824852,2026-04-26,BAL,BOS,H,664991,Grant Wolfram,RELIEF_OR_BULK,4.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,False,False,10,3,0,2,2,3,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,QA_VALIDATED_CANONICAL_V18,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,https://statsapi.mlb.com/api/v1.1/game/824852/feed/live,True,6,Top,39,41
824852-666974,824852,2026-04-26,BAL,BOS,H,666974,Yennier Cano,RELIEF_OR_BULK,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,False,False,17,3,3,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,QA_VALIDATED_CANONICAL_V18,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,https://statsapi.mlb.com/api/v1.1/game/824852/feed/live,True,6,Top,42,45
824852-670329,824852,2026-04-26,BAL,BOS,H,670329,Rico Garcia,RELIEF_OR_BULK,4.0,18.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,10,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,QA_VALIDATED_CANONICAL_V18,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,https://statsapi.mlb.com/api/v1.1/game/824852/feed/live,True,8,Top,57,59
824852-676477,824852,2026-04-26,BOS,BAL,A,676477,Garrett Whitlock,RELIEF_OR_BULK,5.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,19,5,3,1,1,2,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,QA_VALIDATED_CANONICAL_V18,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,https://statsapi.mlb.com/api/v1.1/game/824852/feed/live,True,8,Bot,60,64
824852-677161,824852,2026-04-26,BOS,BAL,A,677161,Zack Kelly,RELIEF_OR_BULK,3.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,4,1,1,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,QA_VALIDATED_CANONICAL_V18,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,https://statsapi.mlb.com/api/v1.1/game/824852/feed/live,True,7,Bot,56,56
824852-680694,824852,2026-04-26,BAL,BOS,H,680694,Kyle Bradish,STARTER,5.0,104.0,27.0,16.0,0.0,0.0,0.0,0.0,False,False,88,21,15,3,3,4,4,3,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,QA_VALIDATED_CANONICAL_V18,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,https://statsapi.mlb.com/api/v1.1/game/824852/feed/live,True,1,Top,0,34
824852-689296,824852,2026-04-26,BAL,BOS,H,689296,Anthony Nunez,RELIEF_OR_BULK,3.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,16,4,3,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,QA_VALIDATED_CANONICAL_V18,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,https://statsapi.mlb.com/api/v1.1/game/824852/feed/live,True,7,Top,50,53
824852-813349,824852,2026-04-26,BOS,BAL,A,813349,Connelly Early,STARTER,4.0,92.0,23.0,16.0,0.0,0.0,0.0,0.0,False,False,92,24,20,2,2,4,1,4,2,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,QA_VALIDATED_CANONICAL_V18,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-26.parquet,https://statsapi.mlb.com/api/v1.1/game/824852/feed/live,True,1,Bot,4,55
