RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
822974-640448,822974,2026-06-01,DET,TB,A,640448,Kyle Finnegan,RELIEF_OR_BULK,2.0,13.0,5.0,3.0,0.0,13.0,0.0,5.0,False,False,19,4,4,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822974/feed/live,True,6,Bot,56,64
822974-642121,822974,2026-06-01,TB,DET,H,642121,Cole Sulser,RELIEF_OR_BULK,1.0,18.0,4.0,1.0,18.0,18.0,4.0,4.0,False,False,20,6,3,2,2,3,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822974/feed/live,True,8,Top,65,70
822974-663947,822974,2026-06-01,DET,TB,A,663947,Tyler Holton,RELIEF_OR_BULK,0.0,5.0,0.0,1.0,5.0,5.0,0.0,0.0,True,False,23,5,5,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822974/feed/live,True,4,Bot,35,45
822974-664076,822974,2026-06-01,TB,DET,H,664076,Garrett Cleavinger,RELIEF_OR_BULK,1.0,9.0,3.0,3.0,9.0,9.0,3.0,3.0,False,False,21,4,3,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822974/feed/live,True,9,Top,80,83
822974-669724,822974,2026-06-01,DET,TB,A,669724,Brenan Hanifee,RELIEF_OR_BULK,0.0,8.0,3.0,3.0,8.0,8.0,3.0,3.0,True,False,13,3,0,3,3,1,2,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822974/feed/live,True,6,Bot,50,52
822974-676684,822974,2026-06-01,DET,TB,A,676684,Will Vest,RELIEF_OR_BULK,2.0,11.0,3.0,3.0,0.0,11.0,0.0,3.0,False,False,40,8,5,1,1,2,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822974/feed/live,True,8,Bot,75,86
822974-689225,822974,2026-06-01,DET,TB,A,689225,Beau Brieske,RELIEF_OR_BULK,1.0,30.0,7.0,4.0,30.0,30.0,7.0,7.0,False,False,25,4,1,3,3,0,3,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822974/feed/live,True,8,Bot,71,74
822974-694680,822974,2026-06-01,TB,DET,H,694680,Trevor Martin,RELIEF_OR_BULK,5.0,52.0,14.0,9.0,0.0,0.0,0.0,0.0,False,False,43,15,9,2,2,4,1,1,2,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822974/feed/live,True,5,Top,37,61
822974-805427,822974,2026-06-01,DET,TB,A,805427,Drew Sommers,RELIEF_OR_BULK,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False,18,3,2,0,0,0,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822974/feed/live,True,6,Bot,53,55
822730-656848,822730,2026-06-01,MIA,WSH,A,656848,Michael Petersen,RELIEF_OR_BULK,2.0,9.0,3.0,3.0,0.0,9.0,0.0,3.0,False,False,16,4,3,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822730/feed/live,True,8,Bot,62,65
822730-663992,822730,2026-06-01,WSH,MIA,H,663992,Richard Lovelady,RELIEF_OR_BULK,4.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,False,False,14,5,2,2,2,2,0,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822730/feed/live,True,6,Top,42,46
822730-664126,822730,2026-06-01,MIA,WSH,A,664126,Pete Fairbanks,RELIEF_OR_BULK,2.0,4.0,2.0,1.0,0.0,4.0,0.0,2.0,False,False,13,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822730/feed/live,True,9,Bot,73,75
822730-669371,822730,2026-06-01,WSH,MIA,H,669371,Cole Henry,RELIEF_OR_BULK,2.0,32.0,10.0,6.0,0.0,32.0,0.0,10.0,False,False,32,7,3,3,3,3,1,2,2,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822730/feed/live,True,9,Top,66,72
822730-687606,822730,2026-06-01,WSH,MIA,H,687606,Paxton Schultz,RELIEF_OR_BULK,2.0,26.0,6.0,3.0,0.0,26.0,0.0,6.0,False,False,30,7,7,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,QA_VALIDATED_CANONICAL_V54,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-01.parquet,https://statsapi.mlb.com/api/v1.1/game/822730/feed/live,True,6,Top,47,61
