RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824819-544150,824819,2026-06-30,BAL,CWS,H,544150,Albert Suárez,RELIEF_OR_BULK,1.0,37.0,11.0,9.0,37.0,37.0,11.0,11.0,False,False,41,10,9,0,0,1,0,4,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/824819/feed/live,True,6,Top,54,71
824819-552640,824819,2026-06-30,BAL,CWS,H,552640,Andrew Kittredge,RELIEF_OR_BULK,2.0,14.0,4.0,3.0,0.0,14.0,0.0,4.0,False,False,12,4,3,0,0,1,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/824819/feed/live,True,5,Top,44,47
824819-607200,824819,2026-06-30,CWS,BAL,A,607200,Erick Fedde,STARTER,5.0,75.0,20.0,12.0,0.0,0.0,0.0,0.0,False,False,90,23,15,3,3,5,3,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/824819/feed/live,True,1,Bot,7,53
824819-670329,824819,2026-06-30,BAL,CWS,H,670329,Rico Garcia,RELIEF_OR_BULK,0.0,6.0,2.0,1.0,6.0,24.0,2.0,7.0,True,False,7,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/824819/feed/live,True,9,Top,75,77
824819-677020,824819,2026-06-30,BAL,CWS,H,677020,Josh Walker,RELIEF_OR_BULK,0.0,11.0,3.0,2.0,11.0,11.0,3.0,3.0,True,False,28,6,4,1,1,2,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/824819/feed/live,True,3,Top,31,39
824819-694346,824819,2026-06-30,BAL,CWS,H,694346,Trey Gibson,STARTER,5.0,66.0,18.0,12.0,0.0,0.0,0.0,0.0,False,False,78,21,8,8,8,7,6,5,2,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/824819/feed/live,True,1,Top,0,30
824819-805326,824819,2026-06-30,CWS,BAL,A,805326,Tyler Schweitzer,RELIEF_OR_BULK,45.0,21.0,6.0,4.0,0.0,0.0,0.0,0.0,False,False,46,15,12,0,0,4,0,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/824819/feed/live,True,6,Bot,57,81
823445-642152,823445,2026-06-30,PHI,PIT,H,642152,Lou Trivino III,RELIEF_OR_BULK,51.0,31.0,9.0,7.0,0.0,0.0,0.0,0.0,False,False,20,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/823445/feed/live,True,9,Top,71,74
823445-650911,823445,2026-06-30,PHI,PIT,H,650911,Cristopher Sánchez,STARTER,4.0,92.0,25.0,15.0,0.0,0.0,0.0,0.0,False,False,92,26,21,0,0,3,2,9,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/823445/feed/live,True,1,Top,0,50
823445-676755,823445,2026-06-30,PIT,PHI,A,676755,Isaac Mattson,RELIEF_OR_BULK,2.0,13.0,3.0,3.0,0.0,13.0,0.0,3.0,False,False,9,3,2,0,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/823445/feed/live,True,7,Bot,55,57
823445-680742,823445,2026-06-30,PHI,PIT,H,680742,Jonathan Bowlan,RELIEF_OR_BULK,2.0,10.0,4.0,2.0,0.0,10.0,0.0,4.0,False,False,26,5,3,0,0,1,1,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/823445/feed/live,True,8,Top,58,62
823445-682997,823445,2026-06-30,PIT,PHI,A,682997,Tyler Callihan,RELIEF_OR_BULK,20.0,17.0,5.0,3.0,0.0,0.0,0.0,0.0,False,False,1,1,1,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,EXCLUIR_POSITION_PLAYER_PITCHING,RELIEF_OR_BULK,MLB,False,POSITION_PLAYER_PITCHING,LF,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/823445/feed/live,True,8,Bot,70,70
823445-684049,823445,2026-06-30,PIT,PHI,A,684049,Brandan Bidois,RELIEF_OR_BULK,3.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,31,7,2,3,3,4,1,2,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/823445/feed/live,True,8,Bot,63,69
823445-696149,823445,2026-06-30,PIT,PHI,A,696149,Bubba Chandler,STARTER,4.0,75.0,23.0,16.0,0.0,0.0,0.0,0.0,False,False,97,29,19,5,5,7,2,6,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/823445/feed/live,True,1,Bot,3,54
824418-542888,824418,2026-06-30,CLE,TEX,H,542888,Shawn Armstrong,RELIEF_OR_BULK,1.0,18.0,4.0,2.0,18.0,28.0,4.0,8.0,False,False,17,4,3,1,1,1,0,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/824418/feed/live,True,8,Top,51,54
824418-594798,824418,2026-06-30,TEX,CLE,A,594798,Jacob deGrom,STARTER,5.0,91.0,23.0,18.0,0.0,0.0,0.0,0.0,False,False,96,25,21,2,2,4,0,9,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,QA_VALIDATED_CANONICAL_V83,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-30.parquet,https://statsapi.mlb.com/api/v1.1/game/824418/feed/live,True,1,Bot,4,50
