RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824278-445276,824278,2026-05-16,DET,TOR,H,445276,Kenley Jansen,RELIEF_OR_BULK,0,16,3,3,16,30,3,6,True,False,12,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,QA_VALIDATED_CANONICAL_V38,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,https://statsapi.mlb.com/api/v1.1/game/824278/feed/live,True,9,Top,59,61
824278-640448,824278,2026-05-16,DET,TOR,H,640448,Kyle Finnegan,RELIEF_OR_BULK,2,16,4,4,0,16,0,4,False,False,13,5,3,1,1,1,1,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,QA_VALIDATED_CANONICAL_V38,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,https://statsapi.mlb.com/api/v1.1/game/824278/feed/live,True,7,Top,43,47
824278-643511,824278,2026-05-16,TOR,DET,A,643511,Tyler Rogers,RELIEF_OR_BULK,2,14,4,2,0,14,0,4,False,False,11,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,QA_VALIDATED_CANONICAL_V38,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,https://statsapi.mlb.com/api/v1.1/game/824278/feed/live,True,8,Bot,55,58
824278-657756,824278,2026-05-16,DET,TOR,H,657756,Connor Seabold,RELIEF_OR_BULK,20,17,4,1,0,0,0,0,False,False,8,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,QA_VALIDATED_CANONICAL_V38,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,https://statsapi.mlb.com/api/v1.1/game/824278/feed/live,True,8,Top,52,54
824278-663554,824278,2026-05-16,DET,TOR,H,663554,Casey Mize,STARTER,17,34,11,7,0,0,0,0,False,False,71,19,18,0,0,2,0,4,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,QA_VALIDATED_CANONICAL_V38,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,https://statsapi.mlb.com/api/v1.1/game/824278/feed/live,True,1,Top,0,38
824278-663947,824278,2026-05-16,DET,TOR,H,663947,Tyler Holton,RELIEF_OR_BULK,1,7,3,1,7,7,3,3,False,False,11,5,3,1,0,2,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,QA_VALIDATED_CANONICAL_V38,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,https://statsapi.mlb.com/api/v1.1/game/824278/feed/live,True,10,Top,67,71
824278-667297,824278,2026-05-16,TOR,DET,A,667297,Tommy Nance,RELIEF_OR_BULK,3,32,7,5,0,0,0,0,False,False,20,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,QA_VALIDATED_CANONICAL_V38,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,https://statsapi.mlb.com/api/v1.1/game/824278/feed/live,True,7,Bot,48,51
824278-680755,824278,2026-05-16,TOR,DET,A,680755,Braydon Fisher,RELIEF_OR_BULK,0,10,3,3,10,10,3,3,True,False,20,4,3,1,1,1,0,2,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,QA_VALIDATED_CANONICAL_V38,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,https://statsapi.mlb.com/api/v1.1/game/824278/feed/live,True,6,Bot,39,42
824278-686973,824278,2026-05-16,TOR,DET,A,686973,Louis Varland,RELIEF_OR_BULK,2,23,6,3,0,23,0,6,False,False,26,8,6,0,0,2,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,QA_VALIDATED_CANONICAL_V38,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,https://statsapi.mlb.com/api/v1.1/game/824278/feed/live,True,9,Bot,62,74
824278-689254,824278,2026-05-16,TOR,DET,A,689254,Mason Fluharty,STARTER,2,2,1,1,0,2,0,1,False,False,18,5,4,0,0,1,0,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,QA_VALIDATED_CANONICAL_V38,RELIEF_OR_BULK,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-16.parquet,https://statsapi.mlb.com/api/v1.1/game/824278/feed/live,True,1,Bot,3,10
