RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824693-571948,824693,2026-04-17,CHC,NYM,H,571948,Hoby Milner,RELIEF_OR_BULK,5.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,10,3,3,0,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824693/feed/live,True,9,Top,77,79
824693-623211,824693,2026-04-17,NYM,CHC,A,623211,Huascar Brazobán,RELIEF_OR_BULK,5.0,38.0,9.0,8.0,0.0,0.0,0.0,0.0,False,False,15,5,2,0,0,2,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824693/feed/live,True,4,Bot,34,38
824693-640455,824693,2026-04-17,NYM,CHC,A,640455,Sean Manaea,RELIEF_OR_BULK,4.0,41.0,9.0,9.0,0.0,0.0,0.0,0.0,False,False,72,19,12,5,5,6,1,2,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824693/feed/live,True,5,Bot,43,76
824693-657097,824693,2026-04-17,CHC,NYM,H,657097,Jacob Webb,RELIEF_OR_BULK,2.0,15.0,3.0,1.0,0.0,15.0,0.0,3.0,False,False,25,6,3,1,1,4,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824693/feed/live,True,8,Top,66,71
824693-665795,824693,2026-04-17,CHC,NYM,H,665795,Edward Cabrera,STARTER,5.0,98.0,25.0,15.0,0.0,0.0,0.0,0.0,False,False,91,25,18,3,3,8,2,4,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824693/feed/live,True,1,Top,0,50
824693-673540,824693,2026-04-17,NYM,CHC,A,673540,Kodai Senga,STARTER,5.0,72.0,17.0,7.0,0.0,0.0,0.0,0.0,False,False,65,18,10,7,6,6,3,3,2,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824693/feed/live,True,1,Bot,4,33
824693-702303,824693,2026-04-17,CHC,NYM,H,702303,Riley Martin,RELIEF_OR_BULK,2.0,6.0,3.0,3.0,0.0,6.0,0.0,3.0,False,False,12,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824693/feed/live,True,7,Top,55,58
824454-542888,824454,2026-04-17,CLE,BAL,H,542888,Shawn Armstrong,RELIEF_OR_BULK,2.0,10.0,4.0,3.0,0.0,10.0,0.0,4.0,False,False,13,3,0,3,3,0,2,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824454/feed/live,True,8,Top,62,64
824454-605135,824454,2026-04-17,BAL,CLE,A,605135,Chris Bassitt,STARTER,5.0,89.0,21.0,14.0,0.0,0.0,0.0,0.0,False,False,100,22,15,0,0,4,4,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824454/feed/live,True,1,Bot,5,43
824454-641401,824454,2026-04-17,CLE,BAL,H,641401,Connor Brogdon,RELIEF_OR_BULK,1.0,18.0,7.0,4.0,18.0,18.0,7.0,7.0,False,False,23,6,4,1,1,2,0,2,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824454/feed/live,True,8,Top,69,77
824454-664854,824454,2026-04-17,BAL,CLE,A,664854,Ryan Helsley,RELIEF_OR_BULK,1.0,11.0,3.0,3.0,11.0,11.0,3.0,3.0,False,False,15,4,3,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824454/feed/live,True,9,Bot,78,81
824454-664991,824454,2026-04-17,BAL,CLE,A,664991,Grant Wolfram,RELIEF_OR_BULK,1.0,7.0,4.0,2.0,7.0,23.0,4.0,8.0,False,False,13,5,2,3,0,1,1,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,QA_VALIDATED_CANONICAL_V9,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824454/feed/live,True,6,Bot,51,58
