RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824448-542888,824448,2026-04-21,CLE,HOU,H,542888,Shawn Armstrong,RELIEF_OR_BULK,1.0,11.0,3.0,3.0,11.0,11.0,3.0,3.0,False,False,11,3,3,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,6,Top,47,49
824448-641401,824448,2026-04-21,CLE,HOU,H,641401,Connor Brogdon,RELIEF_OR_BULK,0.0,19.0,4.0,3.0,19.0,19.0,4.0,4.0,True,False,11,3,1,1,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,7,Top,53,55
824448-660853,824448,2026-04-21,HOU,CLE,A,660853,Enyel De Los Santos,RELIEF_OR_BULK,1.0,19.0,4.0,3.0,19.0,19.0,4.0,4.0,False,False,15,4,1,3,3,2,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,8,Bot,67,70
824448-671922,824448,2026-04-21,CLE,HOU,H,671922,Cade Smith,RELIEF_OR_BULK,2.0,15.0,3.0,3.0,0.0,15.0,0.0,3.0,False,False,18,5,3,1,1,2,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,9,Top,76,80
824448-676467,824448,2026-04-21,HOU,CLE,A,676467,Colton Gordon,RELIEF_OR_BULK,2.0,64.0,12.0,8.0,0.0,64.0,0.0,12.0,False,False,17,5,3,0,0,2,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,4,Bot,33,44
824448-678906,824448,2026-04-21,HOU,CLE,A,678906,Kai-Wei Teng,RELIEF_OR_BULK,1.0,35.0,8.0,6.0,35.0,35.0,8.0,8.0,False,False,31,8,8,0,0,0,1,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,5,Bot,45,62
824448-680802,824448,2026-04-21,HOU,CLE,A,680802,Ryan Weiss,STARTER,4.0,76.0,16.0,11.0,0.0,0.0,0.0,0.0,False,False,86,19,10,2,2,5,4,4,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,1,Bot,3,32
824448-682120,824448,2026-04-21,CLE,HOU,H,682120,Tim Herrin,RELIEF_OR_BULK,0.0,19.0,5.0,3.0,19.0,19.0,5.0,5.0,True,False,16,4,2,0,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,7,Top,56,59
824448-687911,824448,2026-04-21,HOU,CLE,A,687911,Bryan King,RELIEF_OR_BULK,1.0,40.0,11.0,6.0,40.0,40.0,11.0,11.0,False,False,15,5,2,3,3,2,2,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,8,Bot,71,75
824448-688883,824448,2026-04-21,CLE,HOU,H,688883,Peyton Pallette,RELIEF_OR_BULK,1.0,30.0,6.0,6.0,30.0,30.0,6.0,6.0,False,False,21,4,3,0,0,0,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,8,Top,63,66
824448-800048,824448,2026-04-21,CLE,HOU,H,800048,Parker Messick,STARTER,4.0,112.0,27.0,24.0,0.0,0.0,0.0,0.0,False,False,85,20,15,3,3,6,1,4,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824448/feed/live,True,1,Top,0,41
822995-571927,822995,2026-04-21,TB,CIN,H,571927,Steven Matz,STARTER,4.0,74.0,22.0,16.0,0.0,0.0,0.0,0.0,False,False,77,17,9,4,4,4,4,4,3,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/822995/feed/live,True,1,Top,0,25
822995-572955,822995,2026-04-21,CIN,TB,A,572955,Pierce Johnson,RELIEF_OR_BULK,0.0,16.0,4.0,3.0,16.0,27.0,4.0,8.0,True,False,17,4,3,0,0,1,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/822995/feed/live,True,8,Bot,74,77
822995-594580,822995,2026-04-21,CIN,TB,A,594580,Sam Moll,RELIEF_OR_BULK,2.0,15.0,3.0,1.0,0.0,15.0,0.0,3.0,False,False,28,6,4,0,0,2,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/822995/feed/live,True,6,Bot,57,69
822995-643377,822995,2026-04-21,TB,CIN,H,643377,Griffin Jax,RELIEF_OR_BULK,2.0,13.0,4.0,3.0,0.0,13.0,0.0,4.0,False,False,29,6,4,2,2,1,1,3,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/822995/feed/live,True,5,Top,37,45
822995-672782,822995,2026-04-21,TB,CIN,H,672782,Yoendrys Gómez,RELIEF_OR_BULK,2.0,16.0,5.0,3.0,0.0,16.0,0.0,5.0,False,False,40,11,6,2,2,2,2,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/822995/feed/live,True,7,Top,59,73
822995-685801,822995,2026-04-21,TB,CIN,H,685801,Hunter Bigge,RELIEF_OR_BULK,2.0,9.0,3.0,3.0,0.0,9.0,0.0,3.0,False,False,33,7,2,3,3,2,2,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/822995/feed/live,True,6,Top,46,52
822995-693312,822995,2026-04-21,CIN,TB,A,693312,Kyle Nicolas,RELIEF_OR_BULK,1.0,19.0,5.0,3.0,19.0,34.0,5.0,8.0,False,False,42,9,3,4,4,1,5,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/822995/feed/live,True,9,Bot,82,90
822995-693855,822995,2026-04-21,TB,CIN,H,693855,Ian Seymour,RELIEF_OR_BULK,1.0,22.0,6.0,4.0,22.0,45.0,6.0,13.0,False,False,15,4,3,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/822995/feed/live,True,4,Top,30,33
822995-695505,822995,2026-04-21,CIN,TB,A,695505,Chase Burns,STARTER,4.0,87.0,18.0,18.0,0.0,0.0,0.0,0.0,False,False,97,23,17,2,2,4,2,8,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/822995/feed/live,True,1,Bot,6,56
822995-810938,822995,2026-04-21,TB,CIN,H,810938,Ben Williamson,RELIEF_OR_BULK,,,,,,,,,,,7,4,3,1,1,1,0,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,EXCLUIR_POSITION_PLAYER_PITCHING,,,,POSITION_PLAYER_PITCHING,2B,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/822995/feed/live,True,9,Top,78,81
823880-592773,823880,2026-04-21,STL,MIA,A,592773,Ryne Stanek,RELIEF_OR_BULK,1.0,10.0,3.0,3.0,10.0,10.0,3.0,3.0,False,False,32,6,2,2,2,1,3,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823880/feed/live,True,8,Bot,64,69
823880-663969,823880,2026-04-21,MIA,STL,H,663969,Tyler Phillips,RELIEF_OR_BULK,3.0,42.0,8.0,4.0,0.0,0.0,0.0,0.0,False,False,40,10,9,0,0,2,1,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823880/feed/live,True,7,Top,52,73
823880-663978,823880,2026-04-21,MIA,STL,H,663978,Chris Paddack,STARTER,5.0,92.0,19.0,14.0,0.0,0.0,0.0,0.0,False,False,90,24,14,5,5,8,1,7,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823880/feed/live,True,1,Top,0,39
823880-666277,823880,2026-04-21,STL,MIA,A,666277,George Soriano,RELIEF_OR_BULK,2.0,17.0,4.0,1.0,0.0,17.0,0.0,4.0,False,False,6,1,1,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823880/feed/live,True,8,Bot,70,70
823880-667463,823880,2026-04-21,MIA,STL,H,667463,John King,RELIEF_OR_BULK,2.0,10.0,4.0,3.0,0.0,10.0,0.0,4.0,False,False,19,4,4,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823880/feed/live,True,5,Top,40,47
823880-669160,823880,2026-04-21,STL,MIA,A,669160,Dustin May,STARTER,5.0,91.0,21.0,18.0,0.0,0.0,0.0,0.0,False,False,97,22,16,1,1,6,1,5,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,QA_VALIDATED_CANONICAL_V13,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823880/feed/live,True,1,Bot,5,49
