RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824659-519141,824659,2026-07-03,CHC,STL,H,519141,Drew Pomeranz,RELIEF_OR_BULK,18.0,26.0,8.0,6.0,0.0,0.0,0.0,0.0,False,False,11,3,3,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,QA_VALIDATED_CANONICAL_V86,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,https://statsapi.mlb.com/api/v1.1/game/824659/feed/live,True,9,Top,81,83
824659-592773,824659,2026-07-03,STL,CHC,A,592773,Ryne Stanek,RELIEF_OR_BULK,4.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,False,False,13,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,QA_VALIDATED_CANONICAL_V86,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,https://statsapi.mlb.com/api/v1.1/game/824659/feed/live,True,9,Bot,84,86
824659-656849,824659,2026-07-03,CHC,STL,H,656849,David Peterson,STARTER,5.0,69.0,20.0,17.0,0.0,0.0,0.0,0.0,False,False,91,23,11,10,10,9,3,3,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,QA_VALIDATED_CANONICAL_V86,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,https://statsapi.mlb.com/api/v1.1/game/824659/feed/live,True,1,Top,0,35
824659-668970,824659,2026-07-03,CHC,STL,H,668970,Gavin Hollowell,RELIEF_OR_BULK,3.0,24.0,5.0,4.0,0.0,0.0,0.0,0.0,False,False,17,4,3,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,QA_VALIDATED_CANONICAL_V86,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,https://statsapi.mlb.com/api/v1.1/game/824659/feed/live,True,8,Top,74,77
824659-669060,824659,2026-07-03,CHC,STL,H,669060,Bryse Wilson,RELIEF_OR_BULK,4.0,61.0,17.0,13.0,0.0,0.0,0.0,0.0,False,False,72,21,10,7,7,8,1,4,2,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,QA_VALIDATED_CANONICAL_V86,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,https://statsapi.mlb.com/api/v1.1/game/824659/feed/live,True,4,Top,36,68
824659-669467,824659,2026-07-03,STL,CHC,A,669467,Andre Pallante,STARTER,5.0,98.0,28.0,20.0,0.0,0.0,0.0,0.0,False,False,102,24,17,0,0,5,1,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,QA_VALIDATED_CANONICAL_V86,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,https://statsapi.mlb.com/api/v1.1/game/824659/feed/live,True,1,Bot,4,63
824659-691008,824659,2026-07-03,STL,CHC,A,691008,Max Rajcic,RELIEF_OR_BULK,1.0,24.0,5.0,3.0,24.0,24.0,5.0,5.0,False,False,34,9,7,1,1,2,0,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,QA_VALIDATED_CANONICAL_V86,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,https://statsapi.mlb.com/api/v1.1/game/824659/feed/live,True,6,Bot,64,80
822714-656492,822714,2026-07-03,WSH,PIT,H,656492,Foster Griffin,STARTER,5.0,112.0,26.0,21.0,0.0,0.0,0.0,0.0,False,False,83,20,15,1,1,4,1,2,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,QA_VALIDATED_CANONICAL_V86,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,https://statsapi.mlb.com/api/v1.1/game/822714/feed/live,True,1,Top,0,39
822714-656605,822714,2026-07-03,PIT,WSH,A,656605,Mitch Keller,STARTER,4.0,79.0,23.0,18.0,0.0,0.0,0.0,0.0,False,False,83,26,18,5,5,8,0,1,3,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,QA_VALIDATED_CANONICAL_V86,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,https://statsapi.mlb.com/api/v1.1/game/822714/feed/live,True,1,Bot,4,49
822714-664875,822714,2026-07-03,WSH,PIT,H,664875,Justin Lawrence,RELIEF_OR_BULK,5.0,15.0,5.0,3.0,0.0,0.0,0.0,0.0,False,False,26,5,2,0,0,1,2,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,QA_VALIDATED_CANONICAL_V86,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-03.parquet,https://statsapi.mlb.com/api/v1.1/game/822714/feed/live,True,7,Top,50,54
