RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824805-552640,824805,2026-08-04,BAL,LAA,H,552640,Andrew Kittredge,RELIEF_OR_BULK,2.0,20.0,5.0,1.0,0.0,20.0,0.0,5.0,False,False,15,5,3,1,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/824805/feed/live,True,8,Top,55,59
824805-666974,824805,2026-08-04,BAL,LAA,H,666974,Yennier Cano,RELIEF_OR_BULK,3.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,19,4,3,0,0,1,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/824805/feed/live,True,9,Top,65,68
824805-670329,824805,2026-08-04,BAL,LAA,H,670329,Rico Garcia,RELIEF_OR_BULK,2.0,4.0,2.0,2.0,0.0,4.0,0.0,2.0,False,False,22,5,3,0,0,1,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/824805/feed/live,True,7,Top,46,50
824805-815083,824805,2026-08-04,LAA,BAL,A,815083,Mitch Farris,RELIEF_OR_BULK,5.0,25.0,8.0,3.0,0.0,0.0,0.0,0.0,False,False,22,5,3,1,1,1,1,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/824805/feed/live,True,8,Bot,60,64
823432-592866,823432,2026-08-04,WSH,PHI,A,592866,Trevor Williams,RELIEF_OR_BULK,3.0,63.0,13.0,8.0,0.0,0.0,0.0,0.0,False,False,21,5,3,0,0,2,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/823432/feed/live,True,8,Bot,60,64
823432-641793,823432,2026-08-04,WSH,PHI,A,641793,Zack Littell,RELIEF_OR_BULK,5.0,81.0,20.0,14.0,0.0,0.0,0.0,0.0,False,False,93,27,20,4,4,7,1,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/823432/feed/live,True,1,Bot,7,55
823432-668873,823432,2026-08-04,PHI,WSH,H,668873,Caleb Kilian,RELIEF_OR_BULK,2.0,15.0,3.0,3.0,0.0,15.0,0.0,3.0,False,False,18,4,3,0,0,1,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/823432/feed/live,True,9,Top,65,68
824403-650960,824403,2026-08-04,NYM,CLE,A,650960,Daniel Duarte,RELIEF_OR_BULK,2.0,29.0,7.0,4.0,0.0,29.0,0.0,7.0,False,False,16,4,2,0,0,0,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/824403/feed/live,True,7,Bot,59,62
824403-673540,824403,2026-08-04,NYM,CLE,A,673540,Kodai Senga,RELIEF_OR_BULK,3.0,49.0,16.0,12.0,0.0,0.0,0.0,0.0,False,False,18,4,3,0,0,0,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/824403/feed/live,True,9,Bot,74,77
824403-677944,824403,2026-08-04,CLE,NYM,H,677944,Slade Cecconi,RELIEF_OR_BULK,6.0,84.0,18.0,11.0,0.0,0.0,0.0,0.0,False,False,43,10,8,1,1,2,0,4,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/824403/feed/live,True,6,Top,49,66
824403-681320,824403,2026-08-04,NYM,CLE,A,681320,Nate Lavender,RELIEF_OR_BULK,,,,,,,,,,,19,4,4,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,,,,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/824403/feed/live,True,7,Bot,63,70
824403-682120,824403,2026-08-04,CLE,NYM,H,682120,Tim Herrin,RELIEF_OR_BULK,2.0,31.0,7.0,3.0,0.0,31.0,0.0,7.0,False,False,12,4,4,0,0,0,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,QA_VALIDATED_CANONICAL_V115,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-04.parquet,https://statsapi.mlb.com/api/v1.1/game/824403/feed/live,True,8,Top,67,73
