pitcher_id,pbp_pitches,entry_inning,first_play_index,last_play_index,first_pitch_row,last_pitch_row,entry_half,game_pk,pbp_source,fallback_used,date,game_date_time,team,opp,home_away,pitcher_name,games_pitched,games_started,is_starter,role,boxscore_np,bf,outs,r,er,h,bb,k,hr,boxscore_source,_merge,pitch_count_match,physical_appearance,primary_position,primary_position_name,pitcher_class,line_stats_match,qa_status
548384,14,7,53,55,176,189,Bot,822733,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T20:05:00Z,NYM,WSH,A,Brooks Raley,1,0,False,RELIEF_OR_BULK,14,3,3,0,0,0,0,2,0,https://statsapi.mlb.com/api/v1.1/game/822733/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
596133,17,8,60,63,210,226,Bot,822733,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T20:05:00Z,NYM,WSH,A,Luke Weaver,1,0,False,RELIEF_OR_BULK,17,4,3,0,0,0,1,1,0,https://statsapi.mlb.com/api/v1.1/game/822733/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
623211,9,6,46,48,149,157,Bot,822733,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T20:05:00Z,NYM,WSH,A,Huascar Brazobán,1,0,False,RELIEF_OR_BULK,9,3,3,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/822733/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
642207,12,9,70,73,251,262,Bot,822733,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T20:05:00Z,NYM,WSH,A,Devin Williams,1,0,False,RELIEF_OR_BULK,12,4,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822733/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
656849,82,1,3,42,8,142,Bot,822733,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T20:05:00Z,NYM,WSH,A,David Peterson,1,1,True,STARTER,82,22,15,1,1,4,3,3,0,https://statsapi.mlb.com/api/v1.1/game/822733/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V43
676917,84,1,0,52,1,175,Top,822733,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T20:05:00Z,WSH,NYM,H,Cade Cavalli,1,1,True,STARTER,84,27,21,2,2,4,1,9,0,https://statsapi.mlb.com/api/v1.1/game/822733/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V43
687377,24,9,64,69,227,250,Top,822733,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T20:05:00Z,WSH,NYM,H,Orlando Ribalta,1,0,False,RELIEF_OR_BULK,24,6,3,0,0,2,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822733/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
690925,20,8,56,59,190,209,Top,822733,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T20:05:00Z,WSH,NYM,H,Clayton Beeter,1,0,False,RELIEF_OR_BULK,20,4,3,0,0,0,1,2,0,https://statsapi.mlb.com/api/v1.1/game/822733/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
669160,91,1,0,44,1,167,Top,823056,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T17:15:00Z,STL,PIT,H,Dustin May,1,1,True,STARTER,91,25,16,4,4,6,2,7,1,https://statsapi.mlb.com/api/v1.1/game/823056/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V43
677865,16,7,49,53,180,195,Top,823056,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T17:15:00Z,STL,PIT,H,Justin Bruihl,1,0,False,RELIEF_OR_BULK,16,5,2,2,2,3,0,0,1,https://statsapi.mlb.com/api/v1.1/game/823056/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
677952,98,1,4,58,17,208,Bot,823056,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T17:15:00Z,PIT,STL,A,Braxton Ashcraft,1,1,True,STARTER,98,27,21,1,1,4,2,9,1,https://statsapi.mlb.com/api/v1.1/game/823056/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V43
682254,8,9,72,74,264,271,Bot,823056,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T17:15:00Z,PIT,STL,A,Mason Montgomery,1,0,False,RELIEF_OR_BULK,8,3,3,0,0,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823056/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
690155,7,9,69,71,257,263,Top,823056,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T17:15:00Z,STL,PIT,H,Matt Pushard,1,0,False,RELIEF_OR_BULK,7,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823056/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
694335,19,7,54,62,196,226,Top,823056,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T17:15:00Z,STL,PIT,H,Matt Svanson,1,0,False,RELIEF_OR_BULK,19,5,4,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823056/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
696062,30,8,63,68,227,256,Bot,823056,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T17:15:00Z,PIT,STL,A,Wilber Dotel,1,0,False,RELIEF_OR_BULK,30,6,3,1,1,3,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823056/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
700669,2,6,45,45,168,169,Top,823056,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T17:15:00Z,STL,PIT,H,Gordon Graceffo,1,0,False,RELIEF_OR_BULK,2,1,2,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823056/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
607074,95,1,0,34,1,150,Top,823545,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T23:05:00Z,NYY,TOR,H,Carlos Rodón,1,1,True,STARTER,95,21,15,1,1,3,3,7,0,https://statsapi.mlb.com/api/v1.1/game/823545/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V43
621112,22,8,56,65,236,265,Top,823545,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T23:05:00Z,NYY,TOR,H,Paul Blackburn,1,0,False,RELIEF_OR_BULK,22,7,6,0,0,2,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823545/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
643511,8,8,60,62,251,258,Bot,823545,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T23:05:00Z,TOR,NYY,A,Tyler Rogers,1,0,False,RELIEF_OR_BULK,8,3,3,0,0,0,1,0,0,https://statsapi.mlb.com/api/v1.1/game/823545/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
656546,12,9,66,68,266,277,Bot,823545,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T23:05:00Z,TOR,NYY,A,Jeff Hoffman,1,0,False,RELIEF_OR_BULK,12,3,3,0,0,0,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823545/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
666808,11,7,50,52,209,219,Top,823545,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T23:05:00Z,NYY,TOR,H,Camilo Doval,1,0,False,RELIEF_OR_BULK,11,3,2,1,1,1,0,0,1,https://statsapi.mlb.com/api/v1.1/game/823545/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
671936,20,2,13,21,64,103,Bot,823545,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T23:05:00Z,TOR,NYY,A,Adam Macko,1,0,False,RELIEF_OR_BULK,20,5,4,0,0,1,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823545/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
672442,11,6,39,41,166,176,Top,823545,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T23:05:00Z,NYY,TOR,H,Yovanny Cruz,1,0,False,RELIEF_OR_BULK,11,3,1,0,0,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823545/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V43
680755,23,1,5,12,27,63,Bot,823545,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-05-21.parquet,False,2026-05-21,2026-05-21T23:05:00Z,TOR,NYY,A,Braydon Fisher,1,1,True,STARTER,23,5,4,0,0,0,1,4,0,https://statsapi.mlb.com/api/v1.1/game/823545/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V43
