RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824638-594580,824638,2026-08-28,CIN,CHC,A,594580,Sam Moll,RELIEF_OR_BULK,2.0,19.0,4.0,2.0,0.0,19.0,0.0,4.0,False,False,18,5,3,1,1,2,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,QA_VALIDATED_CANONICAL_V139,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,https://statsapi.mlb.com/api/v1.1/game/824638/feed/live,True,8,Bot,76,80
824638-622088,824638,2026-08-28,CIN,CHC,A,622088,Tejay Antone,RELIEF_OR_BULK,2.0,15.0,5.0,5.0,0.0,15.0,0.0,5.0,False,False,13,3,0,3,3,3,0,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,QA_VALIDATED_CANONICAL_V139,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,https://statsapi.mlb.com/api/v1.1/game/824638/feed/live,True,8,Bot,73,75
824638-641941,824638,2026-08-28,CIN,CHC,A,641941,Emilio Pagán,RELIEF_OR_BULK,1.0,16.0,4.0,3.0,16.0,16.0,4.0,4.0,False,False,7,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,QA_VALIDATED_CANONICAL_V139,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,https://statsapi.mlb.com/api/v1.1/game/824638/feed/live,True,9,Bot,85,87
824638-650644,824638,2026-08-28,CHC,CIN,H,650644,Aaron Civale,RELIEF_OR_BULK,4.0,49.0,13.0,12.0,0.0,0.0,0.0,0.0,False,False,47,11,7,2,0,2,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,QA_VALIDATED_CANONICAL_V139,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,https://statsapi.mlb.com/api/v1.1/game/824638/feed/live,True,6,Top,52,72
824638-656271,824638,2026-08-28,CIN,CHC,A,656271,Brock Burke,RELIEF_OR_BULK,1.0,14.0,3.0,3.0,14.0,14.0,3.0,3.0,False,False,10,2,1,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,QA_VALIDATED_CANONICAL_V139,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,https://statsapi.mlb.com/api/v1.1/game/824638/feed/live,True,7,Bot,68,69
824638-663423,824638,2026-08-28,CHC,CIN,H,663423,Trent Thornton,RELIEF_OR_BULK,1.0,15.0,4.0,3.0,15.0,15.0,4.0,4.0,False,False,29,7,2,5,5,4,1,0,2,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,QA_VALIDATED_CANONICAL_V139,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,https://statsapi.mlb.com/api/v1.1/game/824638/feed/live,True,6,Top,45,51
824638-682825,824638,2026-08-28,CIN,CHC,A,682825,Luis Mey,RELIEF_OR_BULK,4.0,22.0,6.0,3.0,0.0,0.0,0.0,0.0,False,False,29,8,5,1,1,2,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,QA_VALIDATED_CANONICAL_V139,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,https://statsapi.mlb.com/api/v1.1/game/824638/feed/live,True,6,Bot,53,67
824638-694037,824638,2026-08-28,CHC,CIN,H,694037,Daniel Palencia,RELIEF_OR_BULK,2.0,22.0,6.0,2.0,0.0,22.0,0.0,6.0,False,False,15,4,3,1,1,1,0,2,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,QA_VALIDATED_CANONICAL_V139,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,https://statsapi.mlb.com/api/v1.1/game/824638/feed/live,True,9,Top,81,84
824231-592779,824231,2026-08-28,LAD,DET,A,592779,Brock Stewart,RELIEF_OR_BULK,1.0,14.0,5.0,3.0,14.0,14.0,5.0,5.0,False,False,12,4,2,0,0,1,2,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,QA_VALIDATED_CANONICAL_V139,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,https://statsapi.mlb.com/api/v1.1/game/824231/feed/live,True,8,Bot,64,67
824231-621097,824231,2026-08-28,DET,LAD,H,621097,Jacob Waguespack,RELIEF_OR_BULK,2.0,18.0,4.0,3.0,0.0,18.0,0.0,4.0,False,False,20,6,4,1,1,2,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,QA_VALIDATED_CANONICAL_V139,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-28.parquet,https://statsapi.mlb.com/api/v1.1/game/824231/feed/live,True,7,Top,55,63
